gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_female,speed_fast,volume_high,pitch_high,"Seeking sister voice with fast pace, sharp tone, and loud volume.",1-2-2-2,1-2-2-2,,"Requesting a sister voice with rapid tempo, harsh pitch, and high volume."
gender_female,speed_fast,volume_high,pitch_high,"In search of female speaker with high-energy, forceful voice.",1-2-2-2,1-2-2-2,,"Requesting a sister voice with rapid tempo, harsh pitch, and high volume."
gender_female,speed_fast,volume_high,pitch_high,"Need sisterly vocal performance with quick tempo, aggressive pitch, and strong volume.",1-2-2-2,1-2-2-2,,"Requesting a sister voice with rapid tempo, harsh pitch, and high volume."
gender_female,speed_fast,volume_high,pitch_high,Requesting lively and assertive speech from female voice.,1-2-2-2,1-2-2-2,,"Requesting a sister voice with rapid tempo, harsh pitch, and high volume."
gender_male,speed_fast,volume_high,pitch_high,High-pitched and speedy speech with varying volumes.,0-2-2-2,0-2-2-2,,"Gender-specific vocal tuning for a high-pitched, speedy delivery. The volume of the speech fluctuated between sonorous and sonorous."
gender_male,speed_fast,volume_high,pitch_high,Sonorous fluctuations in gender-specific vocal delivery.,0-2-2-2,0-2-2-2,,"Gender-specific vocal tuning for a high-pitched, speedy delivery. The volume of the speech fluctuated between sonorous and sonorous."
gender_male,speed_fast,volume_high,pitch_high,Gendered vocal tuning with alternating sonorous volumes.,0-2-2-2,0-2-2-2,,"Gender-specific vocal tuning for a high-pitched, speedy delivery. The volume of the speech fluctuated between sonorous and sonorous."
gender_male,speed_fast,volume_high,pitch_high,"Speedy delivery with gender-specific, sonorous vocal fluctuations.",0-2-2-2,0-2-2-2,,"Gender-specific vocal tuning for a high-pitched, speedy delivery. The volume of the speech fluctuated between sonorous and sonorous."
gender_male,speed_fast,volume_high,pitch_high,Gender-based speech style featuring rapid delivery and alternating tones.,0-2-2-2,0-2-2-2,,"Gender-specific vocal tuning for a high-pitched, speedy delivery. The volume of the speech fluctuated between sonorous and sonorous."
gender_female,speed_normal,volume_high,pitch_normal,Mother-in-law style speech with calm and steady delivery.,1-0-2-0,1-0-2-0,,"A voice that is calm, steady, and embodies mother-in-law style with soft-spoken delivery."
gender_female,speed_normal,volume_high,pitch_normal,Soft-spoken mother-in-law style speech.,1-0-2-0,1-0-2-0,,"A voice that is calm, steady, and embodies mother-in-law style with soft-spoken delivery."
gender_female,speed_normal,volume_high,pitch_normal,A calming and steady mother-in-law style delivery.,1-0-2-0,1-0-2-0,,"A voice that is calm, steady, and embodies mother-in-law style with soft-spoken delivery."
gender_female,speed_normal,volume_high,pitch_normal,Soft-spoken delivery with mother-in-law style.,1-0-2-0,1-0-2-0,,"A voice that is calm, steady, and embodies mother-in-law style with soft-spoken delivery."
gender_female,speed_normal,volume_high,pitch_normal,A mother-in-law style delivery that is calm and soft-spoken.,1-0-2-0,1-0-2-0,,"A voice that is calm, steady, and embodies mother-in-law style with soft-spoken delivery."
gender_male,speed_slow,volume_normal,pitch_high,"Smoothly sluggish with a gritty tone, seeking unforced speech volume.",0-1-0-2,N-1-0-2,,Smoothly sluggish with a gritty tone. Seeking unforced speech volume.
gender_male,speed_slow,volume_normal,pitch_high,"Sluggishly smooth with a gritty tone, aiming for unforced speech volume.",0-1-0-2,N-1-0-2,,Smoothly sluggish with a gritty tone. Seeking unforced speech volume.
gender_male,speed_slow,volume_normal,pitch_high,"Grittily smooth yet sluggish, seeking natural speech volume.",0-1-0-2,N-1-0-2,,Smoothly sluggish with a gritty tone. Seeking unforced speech volume.
gender_male,speed_slow,volume_normal,pitch_high,"Smooth with a gritty edge, aiming for effortless speech volume.",0-1-0-2,N-1-0-2,,Smoothly sluggish with a gritty tone. Seeking unforced speech volume.
gender_male,speed_slow,volume_normal,pitch_high,"Gritty yet smooth, seeking unforced speech volume.",0-1-0-2,N-1-0-2,,Smoothly sluggish with a gritty tone. Seeking unforced speech volume.
gender_male,speed_fast,volume_normal,pitch_low,Assured and serene speaking manner,0-2-0-1,N-2-N-1,,Confident and calming delivery style
gender_male,speed_fast,volume_normal,pitch_low,Self-assured and composed delivery,0-2-0-1,N-2-N-1,,Confident and calming delivery style
gender_male,speed_fast,volume_normal,pitch_low,Poised and soothing presentational style,0-2-0-1,N-2-N-1,,Confident and calming delivery style
gender_male,speed_fast,volume_normal,pitch_low,Relaxed and confident way of speaking,0-2-0-1,N-2-N-1,,Confident and calming delivery style
gender_male,speed_fast,volume_normal,pitch_low,Assured and tranquil form of communication,0-2-0-1,N-2-N-1,,Confident and calming delivery style
gender_male,speed_slow,volume_high,pitch_normal,High-energy lecture delivery with gender-specific voice.,0-1-2-0,0-1-2-N,,Gender-specific voice requested for precise lecture delivery. I'm looking for a voice that is energetic in terms of volume.
gender_male,speed_slow,volume_high,pitch_normal,"Seeking precise lecture delivery with energetic, gender-specific voice.",0-1-2-0,0-1-2-N,,Gender-specific voice requested for precise lecture delivery. I'm looking for a voice that is energetic in terms of volume.
gender_male,speed_slow,volume_high,pitch_normal,"Gender-specific voice sought for high-volume, precise lecture delivery.",0-1-2-0,0-1-2-N,,Gender-specific voice requested for precise lecture delivery. I'm looking for a voice that is energetic in terms of volume.
gender_male,speed_slow,volume_high,pitch_normal,Energy and precision embodied in gender-specific lecture voice.,0-1-2-0,0-1-2-N,,Gender-specific voice requested for precise lecture delivery. I'm looking for a voice that is energetic in terms of volume.
gender_male,speed_slow,volume_high,pitch_normal,Precision meet energy: gender-specific voice requested for dynamic lecture delivery.,0-1-2-0,0-1-2-N,,Gender-specific voice requested for precise lecture delivery. I'm looking for a voice that is energetic in terms of volume.
gender_male,speed_normal,volume_normal,pitch_high,Striving for a high-pitched delivery.,0-0-0-2,N-N-N-2,,Aiming for a screechy style of speech.
gender_male,speed_normal,volume_normal,pitch_high,Endeavoring to speak shrilly.,0-0-0-2,N-N-N-2,,Aiming for a screechy style of speech.
gender_male,speed_normal,volume_normal,pitch_high,Attempting a piercing tone.,0-0-0-2,N-N-N-2,,Aiming for a screechy style of speech.
gender_male,speed_normal,volume_normal,pitch_high,Pursuing a squeaky manner of speech.,0-0-0-2,N-N-N-2,,Aiming for a screechy style of speech.
gender_male,speed_normal,volume_normal,pitch_high,Aspiring to a grating vocal style.,0-0-0-2,N-N-N-2,,Aiming for a screechy style of speech.
gender_male,speed_slow,volume_normal,pitch_normal,"Gender-differentiated, unhurried, and balanced speaking style.",0-1-0-0,0-1-N-0,,Balanced and unhurried speaking style. Can you generate a voice that represents the gender of a man?
gender_male,speed_slow,volume_normal,pitch_normal,Relaxed and gender-appropriate speaking style.,0-1-0-0,0-1-N-0,,Balanced and unhurried speaking style. Can you generate a voice that represents the gender of a man?
gender_male,speed_slow,volume_normal,pitch_normal,"Articulate, calm, and gender-aware speaking style.",0-1-0-0,0-1-N-0,,Balanced and unhurried speaking style. Can you generate a voice that represents the gender of a man?
gender_male,speed_slow,volume_normal,pitch_normal,Deliberate and tailored speaking style with gender considerations.,0-1-0-0,0-1-N-0,,Balanced and unhurried speaking style. Can you generate a voice that represents the gender of a man?
gender_male,speed_slow,volume_normal,pitch_normal,Composed and gender-sensitive speaking style.,0-1-0-0,0-1-N-0,,Balanced and unhurried speaking style. Can you generate a voice that represents the gender of a man?
gender_male,speed_fast,volume_normal,pitch_high,"High-speed, gender-tailored vocal delivery.",0-2-0-2,0-2-N-2,,"Fast-talking, high-pitched voice with gender-specific tuning."
gender_male,speed_fast,volume_normal,pitch_high,"Speedy, pitch-enhanced gender-specific speaking style.",0-2-0-2,0-2-N-2,,"Fast-talking, high-pitched voice with gender-specific tuning."
gender_male,speed_fast,volume_normal,pitch_high,"Swift-talking, sex-tuned vocal mannerisms.",0-2-0-2,0-2-N-2,,"Fast-talking, high-pitched voice with gender-specific tuning."
gender_male,speed_fast,volume_normal,pitch_high,"Rapid-fire, gender-targeted speech patterns.",0-2-0-2,0-2-N-2,,"Fast-talking, high-pitched voice with gender-specific tuning."
gender_male,speed_fast,volume_normal,pitch_high,"Quick-paced, high-pitched gender-controlled vocalization.",0-2-0-2,0-2-N-2,,"Fast-talking, high-pitched voice with gender-specific tuning."
gender_male,speed_normal,volume_low,pitch_high,Screechy and fluctuating speech with a childlike tone.,0-0-1-2,0-N-1-2,,Aiming for a screechy style of speech. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_high,"Aiming for a nephew-like, screechy voice with varied volume.",0-0-1-2,0-N-1-2,,Aiming for a screechy style of speech. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_high,"Speech characterized by screechy voice and fluctuating volume, reminiscent of a young nephew.",0-0-1-2,0-N-1-2,,Aiming for a screechy style of speech. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_high,"A nephew-like voice with a screechy tonality, accompanied by changing volume.",0-0-1-2,0-N-1-2,,Aiming for a screechy style of speech. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_high,"Screechy speech with a varying volume and a childlike, nephew-esque voice.",0-0-1-2,0-N-1-2,,Aiming for a screechy style of speech. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_slow,volume_normal,pitch_low,Relaxed and subtly toned speech.,0-1-0-1,N-1-N-1,,Leisurely spoken with an undertone intonation.
gender_male,speed_slow,volume_normal,pitch_low,Underspoken with a casual inflection.,0-1-0-1,N-1-N-1,,Leisurely spoken with an undertone intonation.
gender_male,speed_slow,volume_normal,pitch_low,Slowly uttered with subdued intonation.,0-1-0-1,N-1-N-1,,Leisurely spoken with an undertone intonation.
gender_male,speed_slow,volume_normal,pitch_low,Languidly delivered with mild undertones.,0-1-0-1,N-1-N-1,,Leisurely spoken with an undertone intonation.
gender_male,speed_slow,volume_normal,pitch_low,Unhurriedly spoken with gentle inflection.,0-1-0-1,N-1-N-1,,Leisurely spoken with an undertone intonation.
gender_male,speed_slow,volume_low,pitch_low,"Gender-matching pitch and pace, slow delivery with a hollow tone, timid volume.",0-1-1-1,0-1-1-1,,"Pitch and pace adjusted to match gender, delivered slowly with a hollow tone. Could you create a voice with a timid volume level?"
gender_male,speed_slow,volume_low,pitch_low,"Slow, hollow-toned speech with gender-adjusted pitch and pace and timid volume.",0-1-1-1,0-1-1-1,,"Pitch and pace adjusted to match gender, delivered slowly with a hollow tone. Could you create a voice with a timid volume level?"
gender_male,speed_slow,volume_low,pitch_low,"Matching pitch and pace to gender, delivering timid, hollow-toned speech at a slow volume.",0-1-1-1,0-1-1-1,,"Pitch and pace adjusted to match gender, delivered slowly with a hollow tone. Could you create a voice with a timid volume level?"
gender_male,speed_slow,volume_low,pitch_low,"Creating a timid volume level voice with slow, gender-adapted pitch and pace and a hollow tone.",0-1-1-1,0-1-1-1,,"Pitch and pace adjusted to match gender, delivered slowly with a hollow tone. Could you create a voice with a timid volume level?"
gender_male,speed_slow,volume_low,pitch_low,"Adjusting pitch and pace to match gender, speaking slowly with a timid volume and hollow tone.",0-1-1-1,0-1-1-1,,"Pitch and pace adjusted to match gender, delivered slowly with a hollow tone. Could you create a voice with a timid volume level?"
gender_female,speed_slow,volume_high,pitch_normal,Calm and composed speaking with a touch of energy and elegance.,1-1-2-0,1-1-2-0,,Even tempered and unhurried speaking approach. Spirited yet refined style of speech.
gender_female,speed_slow,volume_high,pitch_normal,Deliberate and poised discourse with a spirited refinement.,1-1-2-0,1-1-2-0,,Even tempered and unhurried speaking approach. Spirited yet refined style of speech.
gender_female,speed_slow,volume_high,pitch_normal,Unhurried yet lively expression with a dash of refinement.,1-1-2-0,1-1-2-0,,Even tempered and unhurried speaking approach. Spirited yet refined style of speech.
gender_female,speed_slow,volume_high,pitch_normal,Even-tempered and vivacious delivery with a refined flair.,1-1-2-0,1-1-2-0,,Even tempered and unhurried speaking approach. Spirited yet refined style of speech.
gender_female,speed_slow,volume_high,pitch_normal,Polished and spirited speaking with a composed approach.,1-1-2-0,1-1-2-0,,Even tempered and unhurried speaking approach. Spirited yet refined style of speech.
gender_male,speed_normal,volume_low,pitch_normal,"Poised, unhurried conversational delivery with changing volume and nephew-like voice.",0-0-1-0,0-0-1-N,,Desire a speaker with a poised and unhurried conversational delivery. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_normal,"Nephew-like voice with a poised, unhurried conversational delivery that has changing volume.",0-0-1-0,0-0-1-N,,Desire a speaker with a poised and unhurried conversational delivery. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_normal,"Conversational delivery characterized by poise, unhurried pace, changing volume, and nephew-like voice.",0-0-1-0,0-0-1-N,,Desire a speaker with a poised and unhurried conversational delivery. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_normal,"A smooth and measured conversational delivery that incorporates changing volume and a gentle, nephew-like voice.",0-0-1-0,0-0-1-N,,Desire a speaker with a poised and unhurried conversational delivery. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_low,pitch_normal,Unhurried conversational delivery that features changing volume and a nephew-like voice with poise.,0-0-1-0,0-0-1-N,,Desire a speaker with a poised and unhurried conversational delivery. The speech had both a changing volume and a desire for a nephew-like voice.
gender_male,speed_normal,volume_normal,pitch_low,Gendered languid speech at typical volume.,0-0-0-1,0-0-0-1,,Gendered voice generation for ordinary speaking with typical volume. Seeking languid style of speech.
gender_male,speed_normal,volume_normal,pitch_low,"Ordinary speaking with languid, gendered voice.",0-0-0-1,0-0-0-1,,Gendered voice generation for ordinary speaking with typical volume. Seeking languid style of speech.
gender_male,speed_normal,volume_normal,pitch_low,Languid style gendered speech at typical volume.,0-0-0-1,0-0-0-1,,Gendered voice generation for ordinary speaking with typical volume. Seeking languid style of speech.
gender_male,speed_normal,volume_normal,pitch_low,Typcial volume gendered speech with a languid style.,0-0-0-1,0-0-0-1,,Gendered voice generation for ordinary speaking with typical volume. Seeking languid style of speech.
gender_male,speed_normal,volume_normal,pitch_low,Gendered language delivered in a languid style at typical volume.,0-0-0-1,0-0-0-1,,Gendered voice generation for ordinary speaking with typical volume. Seeking languid style of speech.
gender_female,speed_fast,volume_low,pitch_normal,"Confidently quick and decisive speech with a subdued, womanly tone.",1-2-1-0,1-2-1-N,,"The message was confidently conveyed in a quick, decisive manner. Seeking a subdued and womanly manner of speech."
gender_female,speed_fast,volume_low,pitch_normal,"A womanly, subdued style of speech conveyed with confidence and decisiveness.",1-2-1-0,1-2-1-N,,"The message was confidently conveyed in a quick, decisive manner. Seeking a subdued and womanly manner of speech."
gender_female,speed_fast,volume_low,pitch_normal,"The message was delivered with a quick, decisive tone, yet with a subdued, feminine manner.",1-2-1-0,1-2-1-N,,"The message was confidently conveyed in a quick, decisive manner. Seeking a subdued and womanly manner of speech."
gender_female,speed_fast,volume_low,pitch_normal,An assertive and feminine style of speech that conveyed the message with confidence.,1-2-1-0,1-2-1-N,,"The message was confidently conveyed in a quick, decisive manner. Seeking a subdued and womanly manner of speech."
gender_female,speed_fast,volume_low,pitch_normal,"Confidently conveying the message with a quick, decisive tone and a subtle, feminine manner of speaking.",1-2-1-0,1-2-1-N,,"The message was confidently conveyed in a quick, decisive manner. Seeking a subdued and womanly manner of speech."
gender_male,speed_slow,volume_high,pitch_low,Slow and gender-matching vocal delivery requested at a loud volume.,0-1-2-1,0-1-2-1,,Languidly pitched voice requested. The speech was delivered at a loud volume. Voice tuning to match gender. The presentation proceeded at dilatorily tempo.
gender_male,speed_slow,volume_high,pitch_low,A languid and gender-matching voice presented with a slow tempo at a loud volume.,0-1-2-1,0-1-2-1,,Languidly pitched voice requested. The speech was delivered at a loud volume. Voice tuning to match gender. The presentation proceeded at dilatorily tempo.
gender_male,speed_slow,volume_high,pitch_low,Speech delivered with a languid gender-matching voice at a dilatory pace and high volume.,0-1-2-1,0-1-2-1,,Languidly pitched voice requested. The speech was delivered at a loud volume. Voice tuning to match gender. The presentation proceeded at dilatorily tempo.
gender_male,speed_slow,volume_high,pitch_low,A slow and gender-tuned voice presented with a loud volume during the dilatory-paced speech.,0-1-2-1,0-1-2-1,,Languidly pitched voice requested. The speech was delivered at a loud volume. Voice tuning to match gender. The presentation proceeded at dilatorily tempo.
gender_male,speed_slow,volume_high,pitch_low,A languorous gender-matching voice at a dilatory pace requested to be presented loudly.,0-1-2-1,0-1-2-1,,Languidly pitched voice requested. The speech was delivered at a loud volume. Voice tuning to match gender. The presentation proceeded at dilatorily tempo.
gender_female,speed_fast,volume_normal,pitch_low,"Confident and deliberate speech style preferred for project, with a slow-paced delivery.",1-2-0-1,1-2-N-1,,Brisk and assertive mother-in-law speech style suited for this particular project demand. A languid pitch is desired for speech.
gender_female,speed_fast,volume_normal,pitch_low,"Project requires a firm, assertive speech style from mother-in-law, while maintaining a calm and relaxed tone.",1-2-0-1,1-2-N-1,,Brisk and assertive mother-in-law speech style suited for this particular project demand. A languid pitch is desired for speech.
gender_female,speed_fast,volume_normal,pitch_low,"A measured and assured speech style from mother-in-law is ideal for project demands, with emphasis on a relaxed delivery.",1-2-0-1,1-2-N-1,,Brisk and assertive mother-in-law speech style suited for this particular project demand. A languid pitch is desired for speech.
gender_female,speed_fast,volume_normal,pitch_low,"Mother-in-law's speech should be forceful and confident for project, yet balanced with a serene pitch.",1-2-0-1,1-2-N-1,,Brisk and assertive mother-in-law speech style suited for this particular project demand. A languid pitch is desired for speech.
gender_female,speed_fast,volume_normal,pitch_low,"Desired for project is a mother-in-law's speech that is both assertive and laid-back, with a clear and unhurried delivery.",1-2-0-1,1-2-N-1,,Brisk and assertive mother-in-law speech style suited for this particular project demand. A languid pitch is desired for speech.
gender_female,speed_normal,volume_normal,pitch_low,Gender-consistent low-key pitch.,1-0-0-1,1-N-0-1,,Low-keyed pitch delivered with consistent gender-matching volume.
gender_female,speed_normal,volume_normal,pitch_low,Even-toned delivery with matched volume.,1-0-0-1,1-N-0-1,,Low-keyed pitch delivered with consistent gender-matching volume.
gender_female,speed_normal,volume_normal,pitch_low,Consistent volume and subdued pitch.,1-0-0-1,1-N-0-1,,Low-keyed pitch delivered with consistent gender-matching volume.
gender_female,speed_normal,volume_normal,pitch_low,Uniform voice pitch and volume.,1-0-0-1,1-N-0-1,,Low-keyed pitch delivered with consistent gender-matching volume.
gender_female,speed_normal,volume_normal,pitch_low,Equally subdued tone and volume.,1-0-0-1,1-N-0-1,,Low-keyed pitch delivered with consistent gender-matching volume.
gender_male,speed_fast,volume_low,pitch_low,Gender-specific voice customization with consistent volume and brisk tempo.,0-2-1-1,0-2-1-1,,Voice customization for gender. Uniform volume and brisk tempo in speech.
gender_male,speed_fast,volume_low,pitch_low,Tailored voice for gender and consistent pace throughout speech.,0-2-1-1,0-2-1-1,,Voice customization for gender. Uniform volume and brisk tempo in speech.
gender_male,speed_fast,volume_low,pitch_low,Gender-tailored voice with uniform volume and brisk tempo.,0-2-1-1,0-2-1-1,,Voice customization for gender. Uniform volume and brisk tempo in speech.
gender_male,speed_fast,volume_low,pitch_low,Customized voice for gender with consistently brisk speaking pace.,0-2-1-1,0-2-1-1,,Voice customization for gender. Uniform volume and brisk tempo in speech.
gender_male,speed_fast,volume_low,pitch_low,Adjusted voice for gender with uniform volume and energetic tempo.,0-2-1-1,0-2-1-1,,Voice customization for gender. Uniform volume and brisk tempo in speech.
gender_female,speed_normal,volume_high,pitch_low,Confident and poised vocal delivery with a smooth and consistent rhythm is required for the mother-in-law speech.,1-0-2-1,1-0-2-1,,Confident and poised vocal delivery with a smooth and consistent rhythm. This project necessitates a distinct voice for mother-in-law speech.
gender_female,speed_normal,volume_high,pitch_low,"The mother-in-law speech demands a distinct voice with confident and poised vocal delivery and a smooth, consistent rhythm.",1-0-2-1,1-0-2-1,,Confident and poised vocal delivery with a smooth and consistent rhythm. This project necessitates a distinct voice for mother-in-law speech.
gender_female,speed_normal,volume_high,pitch_low,"For the mother-in-law speech, a distinct voice is needed with confident and poised vocal delivery and smooth, consistent rhythm.",1-0-2-1,1-0-2-1,,Confident and poised vocal delivery with a smooth and consistent rhythm. This project necessitates a distinct voice for mother-in-law speech.
gender_female,speed_normal,volume_high,pitch_low,A confident and poised vocal delivery with a smooth and consistent rhythm is vital for the mother-in-law speech.,1-0-2-1,1-0-2-1,,Confident and poised vocal delivery with a smooth and consistent rhythm. This project necessitates a distinct voice for mother-in-law speech.
gender_female,speed_normal,volume_high,pitch_low,"The mother-in-law speech mandates a distinctive voice marked by confident and poised vocal delivery and a smooth, consistent rhythm.",1-0-2-1,1-0-2-1,,Confident and poised vocal delivery with a smooth and consistent rhythm. This project necessitates a distinct voice for mother-in-law speech.
gender_female,speed_slow,volume_normal,pitch_low,"Deliberate and relaxed speech sought, volume to be balanced.",1-1-0-1,1-1-0-1,,Seeking languid style of speech. Avoid speaking too loudly or softly. Mother-in-law speech necessitates measured speed.
gender_female,speed_slow,volume_normal,pitch_low,"Mother-in-law speech requires paced articulation, volume moderated.",1-1-0-1,1-1-0-1,,Seeking languid style of speech. Avoid speaking too loudly or softly. Mother-in-law speech necessitates measured speed.
gender_female,speed_slow,volume_normal,pitch_low,"Languid speech preferred, volume to be tempered.",1-1-0-1,1-1-0-1,,Seeking languid style of speech. Avoid speaking too loudly or softly. Mother-in-law speech necessitates measured speed.
gender_female,speed_slow,volume_normal,pitch_low,"Measured speed crucial in mother-in-law speech, tone controlled.",1-1-0-1,1-1-0-1,,Seeking languid style of speech. Avoid speaking too loudly or softly. Mother-in-law speech necessitates measured speed.
gender_female,speed_slow,volume_normal,pitch_low,"Calm and calculated speaking desired, volume maintained.",1-1-0-1,1-1-0-1,,Seeking languid style of speech. Avoid speaking too loudly or softly. Mother-in-law speech necessitates measured speed.
gender_male,speed_normal,volume_high,pitch_high,Unwaveringly loud and forceful in a globally recognizable manner.,0-0-2-2,N-0-2-2,,"A universally-spoken, consistent boisterousness in a stridently-toned voice."
gender_male,speed_normal,volume_high,pitch_high,"A confidently boisterous voice, spoken uniformly around the world.",0-0-2-2,N-0-2-2,,"A universally-spoken, consistent boisterousness in a stridently-toned voice."
gender_male,speed_normal,volume_high,pitch_high,"Consistent, strident intonation conveying a resounding presence.",0-0-2-2,N-0-2-2,,"A universally-spoken, consistent boisterousness in a stridently-toned voice."
gender_male,speed_normal,volume_high,pitch_high,"Universally delivered with a robust, unyielding intonation.",0-0-2-2,N-0-2-2,,"A universally-spoken, consistent boisterousness in a stridently-toned voice."
gender_male,speed_normal,volume_high,pitch_high,"A distinctively boisterous, unchanging delivery heard across the globe.",0-0-2-2,N-0-2-2,,"A universally-spoken, consistent boisterousness in a stridently-toned voice."
gender_female,speed_slow,volume_high,pitch_high,Energetic stuttering vocal style.,1-1-2-2,1-1-2-2,,A vocal style reflecting both energy and a stuttering pace.
gender_female,speed_slow,volume_high,pitch_high,Stuttering energy in vocal expression.,1-1-2-2,1-1-2-2,,A vocal style reflecting both energy and a stuttering pace.
gender_female,speed_slow,volume_high,pitch_high,Vocal delivery with energetic stutter.,1-1-2-2,1-1-2-2,,A vocal style reflecting both energy and a stuttering pace.
gender_female,speed_slow,volume_high,pitch_high,Stuttering pace infused with energy in speech.,1-1-2-2,1-1-2-2,,A vocal style reflecting both energy and a stuttering pace.
gender_female,speed_slow,volume_high,pitch_high,Energy-laden vocal style with stuttering pace.,1-1-2-2,1-1-2-2,,A vocal style reflecting both energy and a stuttering pace.
gender_female,speed_normal,volume_normal,pitch_normal,Engaging and attention-grabbing feminine speech with a level pitch.,1-0-0-0,1-N-N-0,,Level-pitched feminine speech that captured attention.
gender_female,speed_normal,volume_normal,pitch_normal,Feminine speech style that captivates with a consistent pitch.,1-0-0-0,1-N-N-0,,Level-pitched feminine speech that captured attention.
gender_female,speed_normal,volume_normal,pitch_normal,Consistent pitch and captivating delivery characterize this feminine speech.,1-0-0-0,1-N-N-0,,Level-pitched feminine speech that captured attention.
gender_female,speed_normal,volume_normal,pitch_normal,The attention-grabbing speech style of this woman is marked by a level pitch.,1-0-0-0,1-N-N-0,,Level-pitched feminine speech that captured attention.
gender_female,speed_normal,volume_normal,pitch_normal,This female speaker delivers captivating speeches with a consistently level pitch.,1-0-0-0,1-N-N-0,,Level-pitched feminine speech that captured attention.
gender_male,speed_fast,volume_low,pitch_high,Chaotic and erratic vocal style featuring occasional shrieks.,0-2-1-2,0-2-1-2,,Indistinct and frenzied vocal delivery with sporadic screeches.
gender_male,speed_fast,volume_low,pitch_high,Jumbled and manic speech pattern punctuated by intermittent screams.,0-2-1-2,0-2-1-2,,Indistinct and frenzied vocal delivery with sporadic screeches.
gender_male,speed_fast,volume_low,pitch_high,Incoherent and tumultuous delivery with periodic screeching.,0-2-1-2,0-2-1-2,,Indistinct and frenzied vocal delivery with sporadic screeches.
gender_male,speed_fast,volume_low,pitch_high,Disorderly and frenetic vocal approach with sporadic yelps.,0-2-1-2,0-2-1-2,,Indistinct and frenzied vocal delivery with sporadic screeches.
gender_male,speed_fast,volume_low,pitch_high,Confused and frenzied expression marked by occasional screeches.,0-2-1-2,0-2-1-2,,Indistinct and frenzied vocal delivery with sporadic screeches.
gender_male,speed_fast,volume_high,pitch_low,Confidently authoritative speech with a commanding bass tone.,0-2-2-1,N-2-2-1,,Bold and booming delivery with a bass pitch.
gender_male,speed_fast,volume_high,pitch_low,Resonant and forceful delivery with a strong lower register.,0-2-2-1,N-2-2-1,,Bold and booming delivery with a bass pitch.
gender_male,speed_fast,volume_high,pitch_low,Dominant and powerful speaking style with a deep bass pitch.,0-2-2-1,N-2-2-1,,Bold and booming delivery with a bass pitch.
gender_male,speed_fast,volume_high,pitch_low,Authoritative and booming expression with a commanding low tone.,0-2-2-1,N-2-2-1,,Bold and booming delivery with a bass pitch.
gender_male,speed_fast,volume_high,pitch_low,Strong and bold communication with a resonant bass delivery.,0-2-2-1,N-2-2-1,,Bold and booming delivery with a bass pitch.
gender_female,speed_fast,volume_normal,pitch_normal,Brisk gender-specific speech.,1-2-0-0,1-2-0-N,,Gender-specific brisk speaking style.
gender_female,speed_fast,volume_normal,pitch_normal,Gendered brisk talking.,1-2-0-0,1-2-0-N,,Gender-specific brisk speaking style.
gender_female,speed_fast,volume_normal,pitch_normal,Direct gender-tailored speech.,1-2-0-0,1-2-0-N,,Gender-specific brisk speaking style.
gender_female,speed_fast,volume_normal,pitch_normal,Gender-sensitive speedy speaking.,1-2-0-0,1-2-0-N,,Gender-specific brisk speaking style.
gender_female,speed_fast,volume_normal,pitch_normal,Rapid gender-specific communication.,1-2-0-0,1-2-0-N,,Gender-specific brisk speaking style.
gender_female,speed_slow,volume_normal,pitch_normal,Precise and deliberate speech was necessary for the project as requested by the mother-in-law and demonstrated by the lecturer.,1-1-0-0,1-1-N-N,,Mother-in-law specified tone is essential for this project. The lecturer spoke slowly and carefully.
gender_female,speed_slow,volume_normal,pitch_normal,Both the mother-in-law and lecturer emphasized the importance of speaking with a specific tone and pace for the project.,1-1-0-0,1-1-N-N,,Mother-in-law specified tone is essential for this project. The lecturer spoke slowly and carefully.
gender_female,speed_slow,volume_normal,pitch_normal,"The project's requirements included speaking with a particular tone and speed, which were exemplified by the mother-in-law and lecturer.",1-1-0-0,1-1-N-N,,Mother-in-law specified tone is essential for this project. The lecturer spoke slowly and carefully.
gender_female,speed_slow,volume_normal,pitch_normal,The mother-in-law and the lecturer stressed the need to speak with careful intonation and tempo to achieve success in the project.,1-1-0-0,1-1-N-N,,Mother-in-law specified tone is essential for this project. The lecturer spoke slowly and carefully.
gender_female,speed_slow,volume_normal,pitch_normal,"The mother-in-law's insistence on tone complemented the lecturer's measured and intentional speaking style, both crucial for the successful project execution.",1-1-0-0,1-1-N-N,,Mother-in-law specified tone is essential for this project. The lecturer spoke slowly and carefully.
