gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
P,U,P,P,I'm looking for a [volume] voice that represents the gender of a [gender] with a [pitch] pitch.,,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. Can you generate a voice that represents the gender of a [gender]? This speech has a [pitch] pitch.
P,U,P,P,Can you provide a [pitch] pitch voice that matches the [volume] volume and [gender] gender I need?,,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. Can you generate a voice that represents the gender of a [gender]? This speech has a [pitch] pitch.
P,U,P,P,A [gender] voice with the [volume] volume and [pitch] pitch I require is what I am seeking.,,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. Can you generate a voice that represents the gender of a [gender]? This speech has a [pitch] pitch.
P,U,P,P,"I need a voice with the [volume] volume, [pitch] pitch, and [gender] gender I specify.",,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. Can you generate a voice that represents the gender of a [gender]? This speech has a [pitch] pitch.
P,U,P,P,"Seeking a voice that matches the [volume], [gender], and [pitch] pitch requirements I have.",,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. Can you generate a voice that represents the gender of a [gender]? This speech has a [pitch] pitch.
U,U,U,P,"I require a [pitch] pitched voice, please.",,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,Can you provide a voice with a [pitch] pitch?,,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,In need of a [pitch] pitch voice.,,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,Kindly offer a voice that is [pitch] pitched.,,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
P,P,U,U,The lecturer's [speed] speech lacked the [gender] voice I needed.,,,P-P-U-U,"The lecturer's speed was [speed]. I'm in need of a [gender] voice, if possible."
P,P,U,U,I was looking for a [gender] voice but the lecturer's [speed] speech did not provide it.,,,P-P-U-U,"The lecturer's speed was [speed]. I'm in need of a [gender] voice, if possible."
P,P,U,U,"Despite the [speed] delivery, I was hoping for a [gender] voice from the lecturer.",,,P-P-U-U,"The lecturer's speed was [speed]. I'm in need of a [gender] voice, if possible."
P,P,U,U,There was a lack of [gender] voice in the lecturer's [speed] speech.,,,P-P-U-U,"The lecturer's speed was [speed]. I'm in need of a [gender] voice, if possible."
P,P,U,U,"Although the lecturer spoke at [speed], I was hoping they would provide a [gender] voice.",,,P-P-U-U,"The lecturer's speed was [speed]. I'm in need of a [gender] voice, if possible."
U,U,P,P,The speaker's voice should have a [pitch] pitch and be [volume] in volume.,,,U-U-P-P,The pitch of the speaker's voice is [pitch]. Could you generate a voice that is [volume] in volume?
U,U,P,P,A [pitch] pitch with [volume] volume is ideal for the speaker's voice.,,,U-U-P-P,The pitch of the speaker's voice is [pitch]. Could you generate a voice that is [volume] in volume?
U,U,P,P,The desired style of speech includes a [pitch] pitch and [volume] volume.,,,U-U-P-P,The pitch of the speaker's voice is [pitch]. Could you generate a voice that is [volume] in volume?
U,U,P,P,"To achieve the desired style of speech, the voice should have a [pitch] pitch and [volume] volume.",,,U-U-P-P,The pitch of the speaker's voice is [pitch]. Could you generate a voice that is [volume] in volume?
P,U,P,U,The [gender] speaker delivered [volume] speech with clear expression.,,,P-U-P-U,The speaker's volume was [volume]. [gender] expressed their ideas clearly.
P,U,P,U,The [gender] speaker was clear and expressive in their [volume] speech.,,,P-U-P-U,The speaker's volume was [volume]. [gender] expressed their ideas clearly.
P,U,P,U,The [gender] speaker was able to clearly express their ideas at [volume].,,,P-U-P-U,The speaker's volume was [volume]. [gender] expressed their ideas clearly.
P,U,U,P,"A [pitch] pitched, clear expression of ideas is required from [gender]. (Gender specified)",,,P-U-U-P,"I require a voice with a [pitch] pitch level, thank you. [gender] expressed their ideas clearly."
P,U,U,P,"Thank you for providing a [pitch] pitched expression of ideas, [gender].",,,P-U-U-P,"I require a voice with a [pitch] pitch level, thank you. [gender] expressed their ideas clearly."
P,U,U,P,A [pitch] pitched voice is necessary for [gender] to convey their ideas clearly.,,,P-U-U-P,"I require a voice with a [pitch] pitch level, thank you. [gender] expressed their ideas clearly."
P,P,U,P,The [gender]-sounding voice used [pitch] and [speed] in this speech.,,,P-P-U-P,The pitch used in this speech is [pitch]. The speed of speech was [speed]. Could you provide me with a voice that is distinctly [gender]-sounding?
P,P,U,P,This speech featured a [gender]-sounding voice with [pitch] and [speed] characteristics.,,,P-P-U-P,The pitch used in this speech is [pitch]. The speed of speech was [speed]. Could you provide me with a voice that is distinctly [gender]-sounding?
P,P,U,P,The [gender]-sounding voice employed [pitch] and [speed] in this speech.,,,P-P-U-P,The pitch used in this speech is [pitch]. The speed of speech was [speed]. Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,U,U,A [gender]-sounding voice is kindly requested.,,,P-U-U-U,I kindly request a voice that is [gender]-sounding.
P,U,U,U,Kindly provide a voice that sounds [gender].,,,P-U-U-U,I kindly request a voice that is [gender]-sounding.
P,U,U,U,Requesting a [gender]-sounding voice in a kind manner.,,,P-U-U-U,I kindly request a voice that is [gender]-sounding.
P,U,U,U,A gentle request for a voice that is [gender]-sounding.,,,P-U-U-U,I kindly request a voice that is [gender]-sounding.
P,U,U,U,"In a polite tone, I request a voice that sounds [gender].",,,P-U-U-U,I kindly request a voice that is [gender]-sounding.
U,P,P,U,I'm looking for a [volume] voice with a [speed] speaking rate.,,,U-P-P-U,I'm looking for a voice that is [volume] in terms of volume. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,Can you provide me with a voice that is [volume] and has a [speed] speaking rate?,,,U-P-P-U,I'm looking for a voice that is [volume] in terms of volume. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,I need a voice that combines [volume] with [speed] in its speaking style.,,,U-P-P-U,I'm looking for a voice that is [volume] in terms of volume. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,In search of a voice with [volume] and a [speed] speaking rate.,,,U-P-P-U,I'm looking for a voice that is [volume] in terms of volume. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,Can you customize a voice to match my preferences for [volume] and [speed] in speech?,,,U-P-P-U,I'm looking for a voice that is [volume] in terms of volume. Could you generate a voice with a [speed] speaking rate?
U,P,U,P,The speaker used [pitch] pitch during an [speed] talk.,,,U-P-U-P,The talk unfolded at [speed] rate. The pitch used in this speech is [pitch].
U,P,U,P,This [pitch] pitch speech was delivered at a [speed] pace.,,,U-P-U-P,The talk unfolded at [speed] rate. The pitch used in this speech is [pitch].
U,P,U,P,A [speed] rate talk was given in [pitch] pitch.,,,U-P-U-P,The talk unfolded at [speed] rate. The pitch used in this speech is [pitch].
U,P,P,P,The presenter's [speed] delivery with a [pitch] tone and [volume] voice.,,,U-P-P-P,The presenter's delivery was [speed]. I'm looking for a voice that has a [pitch] tone. The volume of the speaker's voice was [volume].
U,P,P,P,"With [speed] delivery and [volume] voice, I am searching for a [pitch] tone.",,,U-P-P-P,The presenter's delivery was [speed]. I'm looking for a voice that has a [pitch] tone. The volume of the speaker's voice was [volume].
U,P,P,P,Seeking a [pitch] tone with a [speed] delivery and [volume] voice.,,,U-P-P-P,The presenter's delivery was [speed]. I'm looking for a voice that has a [pitch] tone. The volume of the speaker's voice was [volume].
U,P,P,P,"I need a speaker with [pitch], [speed], and [volume] in their delivery.",,,U-P-P-P,The presenter's delivery was [speed]. I'm looking for a voice that has a [pitch] tone. The volume of the speaker's voice was [volume].
U,U,P,U,Request for [volume] volume level in speech.,,,U-U-P-U,Please produce a voice with a volume level of [volume].
U,U,P,U,Please speak at a [volume] volume level.,,,U-U-P-U,Please produce a voice with a volume level of [volume].
U,U,P,U,Speech at [volume] volume level desired.,,,U-U-P-U,Please produce a voice with a volume level of [volume].
U,U,P,U,Volume request for speech: [volume].,,,U-U-P-U,Please produce a voice with a volume level of [volume].
U,P,U,U,Create a voice with [speed].,,,U-P-U-U,Please generate a voice that speaks at a [speed] pace.
U,P,U,U,Generate speech at a [speed] rate.,,,U-P-U-U,Please generate a voice that speaks at a [speed] pace.
U,P,U,U,Produce a vocal style with [speed].,,,U-P-U-U,Please generate a voice that speaks at a [speed] pace.
U,P,U,U,Develop a pace of speech at [speed].,,,U-P-U-U,Please generate a voice that speaks at a [speed] pace.
U,P,U,U,Craft a voice that speaks with [speed].,,,U-P-U-U,Please generate a voice that speaks at a [speed] pace.
P,P,P,P,The [pitch] speech produced a [gender]-sounding voice at a [volume] volume level speaking at a [speed] pace.,,,P-P-P-P,The pitch of this speech is [pitch]. I kindly request a voice that is [gender]-sounding. Please produce a voice with a volume level of [volume]. Please generate a voice that speaks at a [speed] pace.
P,P,P,P,"With a [pitch] pitch, kindly request a [gender]-sounding voice at a [volume] volume level to speak at a [speed] pace.",,,P-P-P-P,The pitch of this speech is [pitch]. I kindly request a voice that is [gender]-sounding. Please produce a voice with a volume level of [volume]. Please generate a voice that speaks at a [speed] pace.
P,P,P,P,A [pitch] pitch with an appropriate [gender]-sounding voice and [volume] volume level speaking at a [speed] pace.,,,P-P-P-P,The pitch of this speech is [pitch]. I kindly request a voice that is [gender]-sounding. Please produce a voice with a volume level of [volume]. Please generate a voice that speaks at a [speed] pace.
P,P,P,P,The [pitch]-pitched speech requested a [gender]-sounding voice with a [volume] volume level and [speed] pace.,,,P-P-P-P,The pitch of this speech is [pitch]. I kindly request a voice that is [gender]-sounding. Please produce a voice with a volume level of [volume]. Please generate a voice that speaks at a [speed] pace.
P,P,P,U,In need of a [gender] voice that is [volume] in volume and moves at [speed] pace.,,,P-P-P-U,"I'm in need of a [gender] voice, if possible. I need a voice that is [volume] in volume. The speech moved at [speed] pace."
P,P,P,U,Seeking a [gender] voice with [volume] volume and [speed] pace.,,,P-P-P-U,"I'm in need of a [gender] voice, if possible. I need a voice that is [volume] in volume. The speech moved at [speed] pace."
P,P,P,U,Requesting a [gender] voice that is both [volume] in volume and moves at [speed] pace.,,,P-P-P-U,"I'm in need of a [gender] voice, if possible. I need a voice that is [volume] in volume. The speech moved at [speed] pace."
P,P,P,U,Searching for a [gender] voice with [volume] volume that has a [speed] pace.,,,P-P-P-U,"I'm in need of a [gender] voice, if possible. I need a voice that is [volume] in volume. The speech moved at [speed] pace."
P,P,P,U,Needing a [gender] voice that can speak at a [speed] pace with [volume] volume.,,,P-P-P-U,"I'm in need of a [gender] voice, if possible. I need a voice that is [volume] in volume. The speech moved at [speed] pace."
P,U,P,P,A [gender]-specific voice with varying [volume] and [pitch] was appreciated.,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. The speech had a varying [volume] volume. This speech is delivered with a [pitch] pitch.
P,U,P,P,"The [gender]-specific speech had a varying [volume], delivered with a [pitch].",,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. The speech had a varying [volume] volume. This speech is delivered with a [pitch] pitch.
P,U,P,P,A voice tailored to [gender] with variable [volume] and delivered with a [pitch].,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. The speech had a varying [volume] volume. This speech is delivered with a [pitch] pitch.
P,U,P,P,"With a [pitch] pitch, the [gender]-specific speech had varying [volume].",,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. The speech had a varying [volume] volume. This speech is delivered with a [pitch] pitch.
U,U,U,P,One overarching feature of this speaker's style is the [pitch] of their voice.,,,U-U-U-P,The pitch of this speech is [pitch].
U,U,U,P,"Throughout the entire speech, the speaker maintains a consistent [pitch].",,,U-U-U-P,The pitch of this speech is [pitch].
U,U,U,P,The [pitch] utilized in this presentation sets the overall tone and style of the speaker's delivery.,,,U-U-U-P,The pitch of this speech is [pitch].
P,P,U,U,"With [speed] speech, [gender] spoke with remarkable clarity.",,,P-P-U-U,[gender] spoke with remarkable clarity. The speed of speech was [speed].
P,P,U,U,"Speaking at [speed], [gender] demonstrated remarkable clarity in their speech.",,,P-P-U-U,[gender] spoke with remarkable clarity. The speed of speech was [speed].
U,U,P,P,I need a [pitch] pitched voice with a [volume] volume.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. The speech was characterized by a [volume] volume."
U,U,P,P,The [pitch] pitched voice was characterized by a [volume] volume.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. The speech was characterized by a [volume] volume."
U,U,P,P,A voice with a [volume] volume and [pitch] pitch is needed.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. The speech was characterized by a [volume] volume."
U,U,P,P,The [volume] volume speech required a [pitch] pitch voice.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. The speech was characterized by a [volume] volume."
P,U,P,U,"The speaker's volume was [volume], and I require a [gender] voice if achievable.",,,P-U-P-U,"The speaker's volume was [volume]. I'm in need of a [gender] voice, if possible."
P,U,P,U,"In search of a [gender] voice, preferably with [volume] volume like the speaker.",,,P-U-P-U,"The speaker's volume was [volume]. I'm in need of a [gender] voice, if possible."
P,U,P,U,The [volume] volume of the speaker's voice prompts me to seek a [gender] voice.,,,P-U-P-U,"The speaker's volume was [volume]. I'm in need of a [gender] voice, if possible."
P,U,P,U,"Looking for a [gender] voice with [volume] volume, akin to the speaker's style of speech.",,,P-U-P-U,"The speaker's volume was [volume]. I'm in need of a [gender] voice, if possible."
P,U,P,U,The speaker's [volume] volume speech makes me desire a [gender] voice with identical style.,,,P-U-P-U,"The speaker's volume was [volume]. I'm in need of a [gender] voice, if possible."
P,U,U,P,In need of a [pitch] pitched [gender] voice.,,,P-U-U-P,"Please give me a [gender] voice. I require a voice with a [pitch] pitch level, thank you."
P,U,U,P,Seeking a voice with a [pitch] pitch level and a [gender] tone.,,,P-U-U-P,"Please give me a [gender] voice. I require a voice with a [pitch] pitch level, thank you."
P,U,U,P,A [pitch] pitched [gender] voice is requested.,,,P-U-U-P,"Please give me a [gender] voice. I require a voice with a [pitch] pitch level, thank you."
P,U,U,P,Requesting a voice of [gender] with a [pitch] pitch level.,,,P-U-U-P,"Please give me a [gender] voice. I require a voice with a [pitch] pitch level, thank you."
P,P,U,P,The [gender] presenter delivered with a [speed] pace and [pitch] voice.,,,P-P-U-P,"I require a voice with a [pitch] pitch level, thank you. [gender] expressed their ideas clearly. The presenter's delivery was [speed]."
P,P,U,P,Thank you for delivering with a clear [gender] voice at a [speed] pace and [pitch] level.,,,P-P-U-P,"I require a voice with a [pitch] pitch level, thank you. [gender] expressed their ideas clearly. The presenter's delivery was [speed]."
P,U,U,U,Requesting a [gender]-sounding voice that is distinct.,,,P-U-U-U,Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,U,U,Asking for a distinctive voice with [gender] characteristics.,,,P-U-U-U,Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,U,U,Seeking a voice specifically sounding like [gender].,,,P-U-U-U,Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,U,U,Inquiring about getting a unique [gender]-sounding voice.,,,P-U-U-U,Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,U,U,Requesting a voice which is discernible by its [gender] qualities.,,,P-U-U-U,Could you provide me with a voice that is distinctly [gender]-sounding?
U,P,P,U,Generate a [volume] volume and [speed] rate of speech.,,,U-P-P-U,Generate a voice that has a [volume] volume. Can you create a voice that speaks at a [speed] rate?
U,P,P,U,Create a voice with [volume] and [speed] characteristics.,,,U-P-P-U,Generate a voice that has a [volume] volume. Can you create a voice that speaks at a [speed] rate?
U,P,P,U,Produce a voice that speaks with both [volume] and [speed].,,,U-P-P-U,Generate a voice that has a [volume] volume. Can you create a voice that speaks at a [speed] rate?
U,P,P,U,Generate a voice that exhibits both [volume] and [speed].,,,U-P-P-U,Generate a voice that has a [volume] volume. Can you create a voice that speaks at a [speed] rate?
U,P,P,U,Can you create a voice that blends [volume] and [speed] in its style of speech?,,,U-P-P-U,Generate a voice that has a [volume] volume. Can you create a voice that speaks at a [speed] rate?
U,P,U,P,Looking for a voice that has a [speed] tempo and [pitch] pitch.,,,U-P-U-P,In search of a voice with a [speed] speaking tempo. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,U,P,In need of a voice with a [speed] speech pace and [pitch] tone.,,,U-P-U-P,In search of a voice with a [speed] speaking tempo. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,U,P,Seeking a voice that speaks with [speed] speed and [pitch] pitch.,,,U-P-U-P,In search of a voice with a [speed] speaking tempo. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,U,P,Help me find a voice with a [speed] tempo and [pitch] tone.,,,U-P-U-P,In search of a voice with a [speed] speaking tempo. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,U,P,Looking for a voice that has a [speed] speaking pace and [pitch] pitch level.,,,U-P-U-P,In search of a voice with a [speed] speaking tempo. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,P,P,"Find me a voice that varies in [volume], [speed], and [pitch].",,,U-P-P-P,Please generate a voice that speaks at a [speed] pace. The speech had a varying [volume] volume. Could you find a voice with a [pitch] pitch for me?
U,P,P,P,"Create a voice with [speed], [pitch], and varying [volume].",,,U-P-P-P,Please generate a voice that speaks at a [speed] pace. The speech had a varying [volume] volume. Could you find a voice with a [pitch] pitch for me?
U,P,P,P,"Discover a voice that has [pitch], [speed], and [volume] variety.",,,U-P-P-P,Please generate a voice that speaks at a [speed] pace. The speech had a varying [volume] volume. Could you find a voice with a [pitch] pitch for me?
U,P,P,P,"Produce a voice with [pitch], varying [volume], and a [speed] pace.",,,U-P-P-P,Please generate a voice that speaks at a [speed] pace. The speech had a varying [volume] volume. Could you find a voice with a [pitch] pitch for me?
U,U,P,U,"Characterized by [volume] volume, the speech was delivered.",,,U-U-P-U,The speech was characterized by a [volume] volume.
U,U,P,U,The speech was given with a [volume] volume characterizing it.,,,U-U-P-U,The speech was characterized by a [volume] volume.
U,U,P,U,Characterized by [volume] volume was the speech given.,,,U-U-P-U,The speech was characterized by a [volume] volume.
U,U,P,U,"During the speech, [volume] volume characterized the delivery.",,,U-U-P-U,The speech was characterized by a [volume] volume.
U,P,U,U,Seeking a [speed]-tempo voice.,,,U-P-U-U,Looking for a voice that speaks at a [speed] tempo.
U,P,U,U,In search of [speed] speaking style.,,,U-P-U-U,Looking for a voice that speaks at a [speed] tempo.
U,P,U,U,Needing a voice with a [speed] pace.,,,U-P-U-U,Looking for a voice that speaks at a [speed] tempo.
U,P,U,U,Desiring a voice that talks at a [speed] beat.,,,U-P-U-U,Looking for a voice that speaks at a [speed] tempo.
U,P,U,U,Wanting [speed] speech tempo from a voice.,,,U-P-U-U,Looking for a voice that speaks at a [speed] tempo.
P,P,P,P,"Seeking a [speed]-paced, [gender]-inflected, [volume] volume, and [pitch]-pitched voice.",,,P-P-P-P,Desiring a voice with a [speed] speaking tempo. I'm looking for a voice that reflects the characteristics of a [gender]. I'm looking for a voice that is [volume] in terms of volume. The pitch used in this speech is [pitch].
P,P,P,P,"In search of a voice with a [speed] tempo, reflecting [gender], [volume] volume, and [pitch] pitch.",,,P-P-P-P,Desiring a voice with a [speed] speaking tempo. I'm looking for a voice that reflects the characteristics of a [gender]. I'm looking for a voice that is [volume] in terms of volume. The pitch used in this speech is [pitch].
P,P,P,P,"Hoping for a [speed], [gender]-esque, [volume] volume, [pitch] pitch voice.",,,P-P-P-P,Desiring a voice with a [speed] speaking tempo. I'm looking for a voice that reflects the characteristics of a [gender]. I'm looking for a voice that is [volume] in terms of volume. The pitch used in this speech is [pitch].
P,P,P,P,"Requesting a [speed] speed, [gender]-like, [volume] volume, and [pitch] pitch voice.",,,P-P-P-P,Desiring a voice with a [speed] speaking tempo. I'm looking for a voice that reflects the characteristics of a [gender]. I'm looking for a voice that is [volume] in terms of volume. The pitch used in this speech is [pitch].
P,P,P,P,"Wanting a voice that is [speed] in speech, [gender] infused, [volume] volume, and [pitch] pitched.",,,P-P-P-P,Desiring a voice with a [speed] speaking tempo. I'm looking for a voice that reflects the characteristics of a [gender]. I'm looking for a voice that is [volume] in terms of volume. The pitch used in this speech is [pitch].
P,P,P,U,Could you generate a [gender]-specific voice with [volume] loudness and [speed] pacing?,,,P-P-P-U,Could you please generate a voice that corresponds to the [gender] gender? I require a voice that is [volume] in terms of loudness. The speech moved at [speed] pace.
P,P,P,U,I need a voice that matches the [gender] gender with [volume] loudness and [speed] pacing.,,,P-P-P-U,Could you please generate a voice that corresponds to the [gender] gender? I require a voice that is [volume] in terms of loudness. The speech moved at [speed] pace.
P,P,P,U,Generate a voice that aligns with [gender] gender and has [volume] loudness with [speed] pacing.,,,P-P-P-U,Could you please generate a voice that corresponds to the [gender] gender? I require a voice that is [volume] in terms of loudness. The speech moved at [speed] pace.
P,P,P,U,Please create a [gender]-appropriate voice with [volume] loudness and [speed] pacing.,,,P-P-P-U,Could you please generate a voice that corresponds to the [gender] gender? I require a voice that is [volume] in terms of loudness. The speech moved at [speed] pace.
P,P,P,U,I require a voice that reflects [gender] with [volume] loudness and [speed] pacing.,,,P-P-P-U,Could you please generate a voice that corresponds to the [gender] gender? I require a voice that is [volume] in terms of loudness. The speech moved at [speed] pace.
P,U,P,P,The [volume] and [pitch] of the [gender]-sounding voice requested.,,,P-U-P-P,The volume of the speaker's voice was [volume]. Could you provide me with a voice that matches the gender of a [gender]? The pitch of the speaker's voice is [pitch].
P,U,P,P,A [gender]-matched voice with [volume] and [pitch].,,,P-U-P-P,The volume of the speaker's voice was [volume]. Could you provide me with a voice that matches the gender of a [gender]? The pitch of the speaker's voice is [pitch].
P,U,P,P,The requested voice should have [volume] and [pitch] matching [gender].,,,P-U-P-P,The volume of the speaker's voice was [volume]. Could you provide me with a voice that matches the gender of a [gender]? The pitch of the speaker's voice is [pitch].
P,U,P,P,Requesting a voice with a [volume] and [pitch] that matches [gender].,,,P-U-P-P,The volume of the speaker's voice was [volume]. Could you provide me with a voice that matches the gender of a [gender]? The pitch of the speaker's voice is [pitch].
U,U,U,P,The speaker employs [pitch] in their discourse.,,,U-U-U-P,The pitch used in this speech is [pitch].
U,U,U,P,The style of speech utilized here is characterized by [pitch].,,,U-U-U-P,The pitch used in this speech is [pitch].
U,U,U,P,This speech is distinguished by its use of [pitch].,,,U-U-U-P,The pitch used in this speech is [pitch].
P,P,U,U,[gender] spoke with remarkable clarity and delivered the speech with [speed].,,,P-P-U-U,[gender] spoke with remarkable clarity. The speaker's delivery was [speed].
P,P,U,U,The delivery of [gender] was both remarkably clear and at a [speed] pace.,,,P-P-U-U,[gender] spoke with remarkable clarity. The speaker's delivery was [speed].
P,P,U,U,[gender]'s speech exhibited remarkable clarity and was delivered with [speed].,,,P-P-U-U,[gender] spoke with remarkable clarity. The speaker's delivery was [speed].
P,P,U,U,The remarkable clarity in [gender]'s speech was equally matched by the [speed] delivery.,,,P-P-U-U,[gender] spoke with remarkable clarity. The speaker's delivery was [speed].
P,P,U,U,[gender]'s speech demonstrated a remarkable clarity and a delivery that was [speed].,,,P-P-U-U,[gender] spoke with remarkable clarity. The speaker's delivery was [speed].
U,U,P,P,I require a voice that is [pitch] pitched and has a [volume] volume level.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. I'm looking for a voice with a [volume] volume level."
U,U,P,P,Seeking a voice with ideal [pitch] pitch and [volume] volume.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. I'm looking for a voice with a [volume] volume level."
U,U,P,P,"For my needs, the voice must be [pitch] pitched and have [volume] volume.",,,U-U-P-P,"I need a voice that is [pitch] pitched, please. I'm looking for a voice with a [volume] volume level."
U,U,P,P,I desire a voice that possess optimal [pitch] pitch and [volume] volume level.,,,U-U-P-P,"I need a voice that is [pitch] pitched, please. I'm looking for a voice with a [volume] volume level."
P,U,P,U,The speaker's [volume] was dynamic and they requested a voice matching the gender of a [gender].,,,P-U-P-U,"The volume of the speech fluctuated between [volume] and [volume]. Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,P,U,The speech featured fluctuations in [volume] and a voice appropriate for a [gender] was requested.,,,P-U-P-U,"The volume of the speech fluctuated between [volume] and [volume]. Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,U,P,A [gender] voice is necessary with [pitch] pitch.,,,P-U-U-P,I require a voice that corresponds to the gender of a [gender]. The pitch of this speech is [pitch].
P,U,U,P,The voice that corresponds to [gender] requires [pitch] pitch.,,,P-U-U-P,I require a voice that corresponds to the gender of a [gender]. The pitch of this speech is [pitch].
P,U,U,P,A voice that matches [gender] must have the [pitch] pitch.,,,P-U-U-P,I require a voice that corresponds to the gender of a [gender]. The pitch of this speech is [pitch].
P,P,U,P,The presenter's [speed] delivery and [pitch] of voice embodies the traits of a [gender] speaker.,,,P-P-U-P,The presenter's delivery was [speed]. The pitch of the speaker's voice is [pitch]. May I have a voice that embodies the characteristics of a [gender] speaker?
P,P,U,P,A [gender]-like voice with [speed] delivery and appropriate [pitch] is what I seek.,,,P-P-U-P,The presenter's delivery was [speed]. The pitch of the speaker's voice is [pitch]. May I have a voice that embodies the characteristics of a [gender] speaker?
P,P,U,P,"The presenter's speech style, including [speed] delivery and [pitch] of voice, is what I aim to emulate as a [gender] speaker.",,,P-P-U-P,The presenter's delivery was [speed]. The pitch of the speaker's voice is [pitch]. May I have a voice that embodies the characteristics of a [gender] speaker?
P,P,U,P,"Seeking to adopt the [speed] delivery and [pitch] of a [gender] speaker, I look up to the presenter's speech style.",,,P-P-U-P,The presenter's delivery was [speed]. The pitch of the speaker's voice is [pitch]. May I have a voice that embodies the characteristics of a [gender] speaker?
P,P,U,P,"Impressed by the presenter's [speed] delivery and [pitch] of voice, I aspire to develop a similar style as a [gender] speaker.",,,P-P-U-P,The presenter's delivery was [speed]. The pitch of the speaker's voice is [pitch]. May I have a voice that embodies the characteristics of a [gender] speaker?
P,U,U,U,Remarkable clarity marked [gender]'s speech.,,,P-U-U-U,[gender] spoke with remarkable clarity.
P,U,U,U,Clarity defined [gender]'s speech.,,,P-U-U-U,[gender] spoke with remarkable clarity.
U,P,P,U,Could you generate a [volume] voice with a [speed] delivery?,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The speaker's delivery was [speed].
U,P,P,U,The [volume] voice had a [speed] delivery.,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The speaker's delivery was [speed].
U,P,P,U,"With a [speed] delivery, could you generate a [volume] voice?",,,U-P-P-U,Could you generate a voice that is [volume] in volume? The speaker's delivery was [speed].
U,P,P,U,The delivery of the [volume] voice was [speed].,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The speaker's delivery was [speed].
U,P,P,U,"Could you generate a [volume], [speed] voice?",,,U-P-P-U,Could you generate a voice that is [volume] in volume? The speaker's delivery was [speed].
U,P,U,P,A voice with [speed] speed and [pitch] pitch is necessary.,,,U-P-U-P,I need a voice that speaks at a [speed] speed. The pitch of the speaker's voice is [pitch].
U,P,U,P,The ideal voice for me is one with [speed] speed and [pitch] pitch.,,,U-P-U-P,I need a voice that speaks at a [speed] speed. The pitch of the speaker's voice is [pitch].
U,P,U,P,A [speed] speed voice with [pitch] pitch is what I am looking for.,,,U-P-U-P,I need a voice that speaks at a [speed] speed. The pitch of the speaker's voice is [pitch].
U,P,P,P,"The [speed] tempo, [volume] volume, and [pitch] tone of the speech are required.",,,U-P-P-P,"The tempo of the talk was [speed]. Generate a voice that has a [volume] volume. I'm seeking a voice that has a [pitch] tone, please."
U,P,P,P,A [speed] tempo with a [volume] volume and [pitch] tone is preferred.,,,U-P-P-P,"The tempo of the talk was [speed]. Generate a voice that has a [volume] volume. I'm seeking a voice that has a [pitch] tone, please."
U,P,P,P,"The speech should have a [speed] tempo, [volume] volume, and [pitch] tone.",,,U-P-P-P,"The tempo of the talk was [speed]. Generate a voice that has a [volume] volume. I'm seeking a voice that has a [pitch] tone, please."
U,P,P,P,"Looking for speech with the right [speed], [volume], and [pitch].",,,U-P-P-P,"The tempo of the talk was [speed]. Generate a voice that has a [volume] volume. I'm seeking a voice that has a [pitch] tone, please."
